product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,fair_price,sma_cross_8,sma_cross_50,trend_score,imbalance_score,spread_ratio,dynamic_spread,calculated_shift,calculated_buy,calculated_sell,calculated_base_volume,calculated_buy_volume,calculated_sell_volume,market_order_buy_price,market_order_buy_volume,market_order_sell_price,market_order_sell_volume
KELP,183000.0,"[2019.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2019.0,28.0,2022.0,-22.0,-22.0,28.0,50.0,2020.5,2020.32,-50.0,50.0,-12.0,,,,,,,,,2019.7,2019.5625,2019.36,0.0,0.12,0.0014847809948032665,1.9069695619896065,0.057209086859688195,2019.0,2021.0,7.5,8.0,7.0,2019.0,8.0,2022.0,-7.0
RAINFOREST_RESIN,183000.0,"[9996.0, 9995.0, nan, nan]","[2.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -20.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,30.0,,,,,,,,,9999.8,10000.1875,10000.02,0.0,0.0,0.0008,5.004,0.0,9997.0,10002.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,183100.0,"[2021.0, 2020.0, 2019.0, nan]","[1.0, 3.0, 21.0, nan]","[2022.0, 2023.0, nan, nan]","[-1.0, -20.0, nan, nan]",2021.0,1.0,2022.0,-1.0,-21.0,25.0,46.0,2021.5,2020.9130434782608,-50.0,50.0,-12.0,,,,,,,,,2020.1,2019.8125,2019.38,0.0,0.08695652173913043,0.0004946821667078902,1.9314241469421112,0.041987481455263286,2019.0,2021.0,7.5,8.0,7.0,2019.0,8.0,2022.0,-7.0
RAINFOREST_RESIN,183100.0,"[9998.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 20.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -20.0, nan, nan]",9998.0,1.0,10004.0,-1.0,-21.0,22.0,43.0,10001.0,9999.953488372093,-50.0,50.0,30.0,,,,,,,,,10000.2,10000.3125,10000.02,0.0,0.023255813953488372,0.0005999400059994001,4.968115979099764,0.02888439522732421,9998.0,10003.0,5.0,5.0,5.0,9998.0,5.0,10004.0,-5.0
KELP,183200.0,"[2019.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2019.0,30.0,2023.0,-30.0,-30.0,30.0,60.0,2021.0,2021.0,-50.0,50.0,-13.0,,,,,,,,,2020.4,2020.0625,2019.4,0.0,0.0,0.0019792182088075212,2.003958436417615,0.0,2019.0,2021.0,7.5,8.0,8.0,2019.0,8.0,2023.0,-8.0
RAINFOREST_RESIN,183200.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,9999.9,10000.4375,10000.02,0.0,0.0,0.0008,5.004,0.0,9997.0,10002.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,183300.0,"[2020.0, nan, nan, nan]","[20.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-20.0, nan, nan, nan]",2020.0,20.0,2023.0,-20.0,-20.0,20.0,40.0,2021.5,2021.5,-50.0,50.0,-13.0,,,,,,,,,2021.0,2020.3125,2019.42,0.0,0.0,0.0014840465001236705,2.002968093000247,0.0,2020.0,2022.0,7.5,8.0,8.0,2020.0,8.0,2023.0,-8.0
RAINFOREST_RESIN,183300.0,"[9995.0, nan, nan, nan]","[20.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-20.0, nan, nan, nan]",9995.0,20.0,10005.0,-20.0,-20.0,20.0,40.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,10000.2,10000.0,10000.0,0.0,0.0,0.001,5.005,0.0,9998.0,10003.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,183400.0,"[2020.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2020.0,23.0,2023.0,-23.0,-23.0,23.0,46.0,2021.5,2021.5,-50.0,50.0,-13.0,,,,,,,,,2021.2,2020.5625,2019.45,0.0,0.0,0.0014840465001236705,2.002968093000247,0.0,2020.0,2022.0,7.5,8.0,8.0,2020.0,8.0,2023.0,-8.0
RAINFOREST_RESIN,183400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -21.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,10000.2,10000.125,10000.0,0.0,0.0,0.0008,5.004,0.0,9998.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,183500.0,"[2019.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2021.0, 2023.0, nan, nan]","[-3.0, -29.0, nan, nan]",2019.0,29.0,2021.0,-3.0,-32.0,29.0,61.0,2020.0,2021.0,-50.0,50.0,-13.0,,,,,,,,,2021.1,2020.625,2019.47,0.0,-0.04918032786885246,0.0009900990099009901,2.041324460314884,-0.02509825156124857,2020.0,2022.0,7.5,7.0,8.0,2019.0,7.0,2022.0,-8.0
RAINFOREST_RESIN,183500.0,"[9996.0, 9995.0, nan, nan]","[1.0, 28.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-8.0, -1.0, -28.0, nan]",9996.0,1.0,10002.0,-8.0,-37.0,29.0,66.0,9999.0,10000.242424242424,-50.0,50.0,29.0,,,,,,,,,10000.0,9999.8125,10000.01,0.0,-0.12121212121212122,0.0006000600060006001,5.184818481848184,-0.1571157115711571,9997.0,10002.0,5.0,4.0,6.0,9996.0,4.0,10002.0,-6.0
KELP,183600.0,"[2020.0, 2019.0, nan, nan]","[3.0, 29.0, nan, nan]","[2023.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2020.0,3.0,2023.0,-29.0,-29.0,32.0,61.0,2021.5,2020.950819672131,-50.0,50.0,-13.0,,,,,,,,,2021.1,2021.0,2019.51,0.0,0.04918032786885246,0.0014840465001236705,1.9636238307051652,0.024142915951293014,2020.0,2022.0,7.5,8.0,7.0,2020.0,8.0,2023.0,-7.0
RAINFOREST_RESIN,183600.0,"[9995.0, nan, nan, nan]","[29.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-29.0, nan, nan, nan]",9995.0,29.0,10005.0,-29.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,9999.8,10000.0,10000.01,0.0,0.0,0.001,5.005,0.0,9997.0,10002.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,183700.0,"[2020.0, 2019.0, nan, nan]","[2.0, 29.0, nan, nan]","[2023.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2020.0,2.0,2023.0,-31.0,-31.0,31.0,62.0,2021.5,2021.032258064516,-50.0,50.0,-13.0,,,,,,,,,2021.2,2021.125,2019.57,0.0,0.0,0.0014840465001236705,2.002968093000247,0.0,2020.0,2022.0,7.5,8.0,8.0,2020.0,8.0,2023.0,-8.0
RAINFOREST_RESIN,183700.0,"[9996.0, 9995.0, nan, nan]","[2.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -29.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-31.0,31.0,62.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,9999.8,10000.0,10000.01,0.0,0.0,0.0008,5.004,0.0,9997.0,10002.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,183800.0,"[2020.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2020.0,30.0,2023.0,-30.0,-30.0,30.0,60.0,2021.5,2021.5,-50.0,50.0,-13.0,,,,,,,,,2021.2,2021.25,2019.61,0.0,0.0,0.0014840465001236705,2.002968093000247,0.0,2020.0,2022.0,7.5,8.0,8.0,2020.0,8.0,2023.0,-8.0
RAINFOREST_RESIN,183800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,9999.8,10000.0,10000.01,0.0,0.0,0.0008,5.004,0.0,9997.0,10002.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,183900.0,"[2019.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2021.0, 2023.0, nan, nan]","[-2.0, -24.0, nan, nan]",2019.0,24.0,2021.0,-2.0,-26.0,24.0,50.0,2020.0,2021.0,-50.0,50.0,-13.0,,,,,,,,,2020.9,2021.0625,2019.62,0.0,-0.04,0.0009900990099009901,2.033980198019802,-0.02033980198019802,2020.0,2022.0,7.5,7.0,8.0,2019.0,7.0,2022.0,-8.0
RAINFOREST_RESIN,183900.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,9999.8,9999.875,10000.01,0.0,0.0,0.001,5.005,0.0,9997.0,10002.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,184000.0,"[2019.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2019.0,26.0,2022.0,-26.0,-26.0,26.0,52.0,2020.5,2020.5,-50.0,50.0,-13.0,,,,,,,,,2021.0,2021.0,2019.64,0.0,0.0,0.0014847809948032665,2.0029695619896066,0.0,2020.0,2022.0,7.5,8.0,8.0,2019.0,8.0,2022.0,-8.0
RAINFOREST_RESIN,184000.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -24.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,10000.0,9999.875,9999.99,0.0,0.0,0.0008,5.004,0.0,9997.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,184100.0,"[2022.0, 2019.0, nan, nan]","[1.0, 22.0, nan, nan]","[2023.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2022.0,1.0,2023.0,-22.0,-22.0,23.0,45.0,2022.5,2021.0222222222221,-50.0,50.0,-13.0,,,,,,,,,2021.2,2021.125,2019.7,0.0,0.022222222222222223,0.0004944375772558715,1.9832110973767343,0.011017839429870746,2020.0,2022.0,7.5,8.0,7.0,2020.0,8.0,2023.0,-7.0
RAINFOREST_RESIN,184100.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-4.0, -22.0, nan, nan]",9995.0,22.0,10002.0,-4.0,-26.0,22.0,48.0,9998.5,10000.166666666666,-50.0,50.0,29.0,,,,,,,,,9999.7,9999.6875,9999.96,0.0,-0.08333333333333333,0.0007001050157523629,5.128500525078762,-0.10684376093914086,9997.0,10002.0,5.0,5.0,5.0,9995.0,5.0,10002.0,-5.0
KELP,184200.0,"[2020.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2023.0, 2024.0, nan, nan]","[-2.0, -25.0, nan, nan]",2020.0,27.0,2023.0,-2.0,-27.0,27.0,54.0,2021.5,2021.962962962963,-50.0,50.0,-13.0,,,,,,,,,2021.2,2021.125,2019.74,0.0,0.0,0.0014840465001236705,2.002968093000247,0.0,2020.0,2022.0,7.5,8.0,8.0,2020.0,8.0,2023.0,-8.0
RAINFOREST_RESIN,184200.0,"[9996.0, 9995.0, nan, nan]","[2.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -25.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,9999.7,9999.6875,9999.96,0.0,0.0,0.0008,5.004,0.0,9997.0,10002.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,184300.0,"[2021.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2024.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2021.0,24.0,2024.0,-24.0,-24.0,24.0,48.0,2022.5,2022.5,-50.0,50.0,-13.0,,,,,,,,,2021.4,2021.4375,2019.81,0.0,0.0,0.0014833127317676143,2.0029666254635354,0.0,2020.0,2022.0,7.5,8.0,8.0,2020.0,8.0,2024.0,-8.0
RAINFOREST_RESIN,184300.0,"[9998.0, 9996.0, 9995.0, nan]","[3.0, 2.0, 22.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",9998.0,3.0,10004.0,-2.0,-24.0,27.0,51.0,10001.0,9999.882352941177,-50.0,50.0,29.0,,,,,,,,,9999.9,9999.9375,9999.96,0.0,0.058823529411764705,0.0005999400059994001,4.91476440591235,0.07227594714576985,9998.0,10002.0,5.0,5.0,5.0,9998.0,5.0,10004.0,-5.0
KELP,184400.0,"[2021.0, 2020.0, nan, nan]","[2.0, 27.0, nan, nan]","[2024.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2021.0,2.0,2024.0,-29.0,-29.0,29.0,58.0,2022.5,2022.0344827586207,-50.0,50.0,-13.0,,,,,,,,,2021.9,2021.5625,2019.87,0.0,0.0,0.0014833127317676143,2.0029666254635354,0.0,2021.0,2023.0,7.5,8.0,8.0,2021.0,8.0,2024.0,-8.0
RAINFOREST_RESIN,184400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 27.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -27.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,9999.9,9999.9375,9999.96,0.0,0.0,0.0008,5.004,0.0,9997.0,10002.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,184500.0,"[2021.0, 2020.0, nan, nan]","[1.0, 24.0, nan, nan]","[2024.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2021.0,1.0,2024.0,-25.0,-25.0,25.0,50.0,2022.5,2022.02,-50.0,50.0,-13.0,,,,,,,,,2022.3,2021.6875,2019.94,0.0,0.0,0.0014833127317676143,2.0029666254635354,0.0,2021.0,2023.0,7.5,8.0,8.0,2021.0,8.0,2024.0,-8.0
RAINFOREST_RESIN,184500.0,"[9996.0, 9995.0, nan, nan]","[1.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -24.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,9999.9,9999.9375,9999.96,0.0,0.0,0.0008,5.004,0.0,9997.0,10002.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,184600.0,"[2020.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2022.0, 2024.0, nan, nan]","[-6.0, -24.0, nan, nan]",2020.0,24.0,2022.0,-6.0,-30.0,24.0,54.0,2021.0,2022.0,-50.0,50.0,-13.0,,,,,,,,,2022.0,2021.625,2020.0,0.0,-0.1111111111111111,0.0009896091044037606,2.0908681070976964,-0.058079669641602674,2021.0,2023.0,7.5,7.0,8.0,2020.0,7.0,2023.0,-8.0
RAINFOREST_RESIN,184600.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,10000.2,9999.9375,9999.94,0.0,0.0,0.001,5.005,0.0,9998.0,10003.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,184700.0,"[2022.0, 2020.0, nan, nan]","[1.0, 24.0, nan, nan]","[2024.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2022.0,1.0,2024.0,-24.0,-24.0,25.0,49.0,2023.0,2022.0,-50.0,50.0,-13.0,,,,,,,,,2022.3,2022.0,2020.07,0.0,0.02040816326530612,0.0009886307464162135,1.9856507308805875,0.010130871075921364,2021.0,2023.0,7.5,8.0,7.0,2021.0,8.0,2024.0,-7.0
RAINFOREST_RESIN,184700.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,10000.2,9999.9375,9999.94,0.0,0.0,0.001,5.005,0.0,9998.0,10003.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,184800.0,"[2020.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2022.0, 2023.0, nan, nan]","[-5.0, -23.0, nan, nan]",2020.0,23.0,2022.0,-5.0,-28.0,23.0,51.0,2021.0,2021.549019607843,-50.0,50.0,-13.0,,,,,,,,,2022.0,2022.0625,2020.12,0.0,-0.09803921568627451,0.0009896091044037606,2.080410590757827,-0.050990455655829096,2021.0,2023.0,7.5,7.0,8.0,2020.0,7.0,2023.0,-8.0
RAINFOREST_RESIN,184800.0,"[10002.0, 9995.0, nan, nan]","[5.0, 23.0, nan, nan]","[10005.0, nan, nan, nan]","[-23.0, nan, nan, nan]",10002.0,5.0,10005.0,-23.0,-23.0,28.0,51.0,10003.5,10000.196078431372,-50.0,50.0,29.0,,,,,,,,,10000.7,10000.375,10000.04,0.0,0.09803921568627451,0.000299895036737142,4.854440651654274,0.11898138852093809,9998.0,10003.0,5.0,5.0,5.0,9998.0,5.0,10005.0,-5.0
KELP,184900.0,"[2020.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2020.0,23.0,2023.0,-23.0,-23.0,23.0,46.0,2021.5,2021.5,-50.0,50.0,-13.0,,,,,,,,,2021.8,2021.9375,2020.19,0.0,0.0,0.0014840465001236705,2.002968093000247,0.0,2021.0,2023.0,7.5,8.0,8.0,2020.0,8.0,2023.0,-8.0
RAINFOREST_RESIN,184900.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 22.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -22.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-23.0,24.0,47.0,10003.0,10000.04255319149,-50.0,50.0,29.0,,,,,,,,,10001.3,10000.9375,10000.1,0.0,0.02127659574468085,0.00019994001799460162,4.969084806472951,0.026431302162090164,9999.0,10004.0,5.0,5.0,5.0,9999.0,5.0,10004.0,-5.0
KELP,185000.0,"[2020.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2020.0,26.0,2023.0,-26.0,-26.0,26.0,52.0,2021.5,2021.5,-50.0,50.0,-13.0,,,,,,,,,2021.6,2021.9375,2020.25,0.0,0.0,0.0014840465001236705,2.002968093000247,0.0,2021.0,2023.0,7.5,8.0,8.0,2020.0,8.0,2023.0,-8.0
RAINFOREST_RESIN,185000.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-1.0, -2.0, -24.0, nan]",9996.0,2.0,10002.0,-1.0,-27.0,26.0,53.0,9999.0,10000.037735849057,-50.0,50.0,29.0,,,,,,,,,10001.1,10000.8125,10000.1,0.0,-0.018867924528301886,0.0006000600060006001,5.0313021868224554,-0.02373255748501158,9999.0,10004.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,185100.0,"[2021.0, 2020.0, nan, nan]","[8.0, 31.0, nan, nan]","[2023.0, 2024.0, nan, nan]","[-2.0, -29.0, nan, nan]",2021.0,8.0,2023.0,-2.0,-31.0,39.0,70.0,2022.0,2021.857142857143,-50.0,50.0,-13.0,,,,,,,,,2021.8,2021.875,2020.32,0.0,0.11428571428571428,0.0009891196834817012,1.910549667938392,0.05458713336966834,2021.0,2023.0,7.5,8.0,7.0,2021.0,8.0,2023.0,-7.0
RAINFOREST_RESIN,185100.0,"[9996.0, 9995.0, nan, nan]","[2.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -29.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-31.0,31.0,62.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,10001.1,10000.6875,10000.17,0.0,0.0,0.0008,5.004,0.0,9999.0,10004.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,185200.0,"[2020.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2024.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2020.0,26.0,2024.0,-26.0,-26.0,26.0,52.0,2022.0,2022.0,-50.0,50.0,-13.0,,,,,,,,,2021.6,2021.8125,2020.39,0.0,0.0,0.0019782393669634025,2.003956478733927,0.0,2021.0,2023.0,7.5,8.0,8.0,2020.0,8.0,2024.0,-8.0
RAINFOREST_RESIN,185200.0,"[10002.0, 9995.0, nan, nan]","[1.0, 26.0, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",10002.0,1.0,10005.0,-26.0,-26.0,27.0,53.0,10003.5,10000.037735849057,-50.0,50.0,29.0,,,,,,,,,10001.8,10001.125,10000.24,0.0,0.018867924528301886,0.000299895036737142,4.973197588391233,0.023458479190524684,9999.0,10004.0,5.0,5.0,5.0,9999.0,5.0,10005.0,-5.0
KELP,185300.0,"[2020.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2023.0, 2024.0, nan, nan]","[-1.0, -27.0, nan, nan]",2020.0,28.0,2023.0,-1.0,-28.0,28.0,56.0,2021.5,2021.982142857143,-50.0,50.0,-13.0,,,,,,,,,2021.7,2021.6875,2020.44,0.0,0.0,0.0014840465001236705,2.002968093000247,0.0,2021.0,2023.0,7.5,8.0,8.0,2020.0,8.0,2023.0,-8.0
RAINFOREST_RESIN,185300.0,"[9996.0, 9995.0, nan, nan]","[1.0, 27.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -27.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,10001.1,10001.125,10000.31,0.0,0.0,0.0008,5.004,0.0,9999.0,10004.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,185400.0,"[2020.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2022.0, 2023.0, nan, nan]","[-1.0, -23.0, nan, nan]",2020.0,23.0,2022.0,-1.0,-24.0,23.0,47.0,2021.0,2021.5106382978724,-50.0,50.0,-13.0,,,,,,,,,2021.6,2021.6875,2020.47,0.0,-0.02127659574468085,0.0009896091044037606,2.019000494804552,-0.010739364334066767,2021.0,2023.0,7.5,7.0,8.0,2020.0,7.0,2023.0,-8.0
RAINFOREST_RESIN,185400.0,"[9996.0, 9995.0, nan, nan]","[1.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -22.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,10000.5,10001.125,10000.31,0.0,0.0,0.0008,5.004,0.0,9998.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,185500.0,"[2020.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2020.0,25.0,2023.0,-21.0,-21.0,25.0,46.0,2021.5,2021.3695652173913,-50.0,50.0,-13.0,,,,,,,,,2021.6,2021.5,2020.49,0.0,0.08695652173913043,0.0014840465001236705,1.9334028756089428,0.04203049729584658,2021.0,2023.0,7.5,8.0,7.0,2020.0,8.0,2023.0,-7.0
RAINFOREST_RESIN,185500.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[9998.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9995.0,21.0,9998.0,-1.0,-22.0,21.0,43.0,9996.5,9999.953488372093,-50.0,50.0,29.0,,,,,,,,,10000.0,10000.6875,10000.29,0.0,-0.023255813953488372,0.000300105036762867,5.036384246114047,-0.029281303756477018,9997.0,10002.0,5.0,5.0,5.0,9995.0,5.0,10002.0,-5.0
KELP,185600.0,"[2020.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2020.0,21.0,2023.0,-21.0,-21.0,21.0,42.0,2021.5,2021.5,-50.0,50.0,-13.0,,,,,,,,,2021.5,2021.5625,2020.53,0.0,0.0,0.0014840465001236705,2.002968093000247,0.0,2020.0,2023.0,7.5,8.0,8.0,2020.0,8.0,2023.0,-8.0
RAINFOREST_RESIN,185600.0,"[9998.0, 9995.0, nan, nan]","[9.0, 21.0, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9998.0,9.0,10005.0,-21.0,-21.0,30.0,51.0,10001.5,9999.64705882353,-50.0,50.0,29.0,,,,,,,,,10000.3,10000.4375,10000.32,0.0,0.17647058823529413,0.0006998950157476379,4.738793592725797,0.20906442320849106,9998.0,10003.0,5.0,6.0,4.0,9998.0,6.0,10005.0,-4.0
KELP,185700.0,"[2020.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2020.0,21.0,2023.0,-21.0,-21.0,21.0,42.0,2021.5,2021.5,-50.0,50.0,-13.0,,,,,,,,,2021.4,2021.5625,2020.57,0.0,0.0,0.0014840465001236705,2.002968093000247,0.0,2020.0,2022.0,7.5,8.0,8.0,2020.0,8.0,2023.0,-8.0
RAINFOREST_RESIN,185700.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9995.0,21.0,10005.0,-21.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,29.0,,,,,,,,,9999.6,10000.0625,10000.32,0.0,0.0,0.001,5.005,0.0,9997.0,10002.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,185800.0,"[2020.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2020.0,21.0,2023.0,-21.0,-21.0,21.0,42.0,2021.5,2021.5,-50.0,50.0,-13.0,,,,,,,,,2021.4,2021.5625,2020.61,0.0,0.0,0.0014840465001236705,2.002968093000247,0.0,2020.0,2022.0,7.5,8.0,8.0,2020.0,8.0,2023.0,-8.0
RAINFOREST_RESIN,185800.0,"[9998.0, 9995.0, nan, nan]","[8.0, 21.0, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9998.0,8.0,10005.0,-21.0,-21.0,29.0,50.0,10001.5,9999.68,-50.0,50.0,29.0,,,,,,,,,9999.9,10000.375,10000.37,0.0,0.16,0.0006998950157476379,4.763499475078738,0.1905399790031495,9998.0,10002.0,5.0,6.0,4.0,9998.0,6.0,10005.0,-4.0
